거래년도,거래분기,동,건물용도,건물면적당_평균거래가(만원/㎡)
2022,3Q,역삼동,연립다세대,1499.4980998856672
2022,3Q,역삼동,오피스텔,1040.3636630846954
2022,3Q,역촌동,단독다가구,711.895808725231
2022,3Q,역촌동,아파트,716.2584895619258
2022,3Q,역촌동,연립다세대,594.2373898610824
2022,3Q,역촌동,오피스텔,441.81935519668576
2022,3Q,연건동,아파트,942.2850412249705
2022,3Q,연건동,연립다세대,412.99087936075875
2022,3Q,연남동,단독다가구,1334.675273934395
2022,3Q,연남동,연립다세대,991.6627062132341
2022,3Q,연희동,단독다가구,942.1291207318048
2022,3Q,연희동,아파트,874.4112117216761
2022,3Q,연희동,연립다세대,651.2286379754082
2022,3Q,연희동,오피스텔,671.173471935214
2022,3Q,염곡동,단독다가구,507.77042621941837
2022,3Q,염리동,아파트,1829.0657662178564
2022,3Q,염리동,연립다세대,2434.0290334892884
2022,3Q,염리동,오피스텔,966.1538461538462
2022,3Q,염창동,단독다가구,396.9598683255071
2022,3Q,염창동,아파트,1124.2937268098087
2022,3Q,염창동,연립다세대,626.0753435305361
2022,3Q,염창동,오피스텔,1147.9758218971792
2022,3Q,영등포동,아파트,1634.634048820634
2022,3Q,영등포동1가,아파트,1054.9947400614537
2022,3Q,영등포동1가,오피스텔,968.1363631501536
2022,3Q,영등포동2가,단독다가구,2522.255192878338
2022,3Q,영등포동2가,아파트,1079.6220511958056
2022,3Q,영등포동2가,연립다세대,1238.7387387387387
2022,3Q,영등포동2가,오피스텔,1048.5516521647037
2022,3Q,영등포동3가,아파트,997.7827050997784
2022,3Q,영등포동3가,오피스텔,809.0526764942201
2022,3Q,영등포동4가,아파트,1136.3636363636365
2022,3Q,영등포동4가,연립다세대,1741.1764705882354
2022,3Q,영등포동4가,오피스텔,791.5687351736523
2022,3Q,영등포동5가,연립다세대,1918.8185150799225
2022,3Q,영등포동6가,연립다세대,1091.432472752901
2022,3Q,영등포동6가,오피스텔,547.0207944548121
2022,3Q,영등포동7가,아파트,1371.3053987699182
2022,3Q,영등포동7가,연립다세대,720.1187824795843
2022,3Q,영등포동7가,오피스텔,1064.984471420935
2022,3Q,영등포동8가,단독다가구,5703.694867544652
2022,3Q,영등포동8가,아파트,1260.2313171614705
2022,3Q,영등포동8가,연립다세대,877.3712737127371
2022,3Q,영등포동8가,오피스텔,776.8738036190189
2022,3Q,예장동,연립다세대,741.6879137075733
2022,3Q,오금동,단독다가구,727.5992321505976
2022,3Q,오금동,아파트,1541.519736797052
2022,3Q,오금동,연립다세대,996.7589396927448
2022,3Q,오금동,오피스텔,690.4955320877335
2022,3Q,오류동,단독다가구,257.2860133979502
2022,3Q,오류동,아파트,681.5562597877545
2022,3Q,오류동,연립다세대,526.3015282121391
2022,3Q,오류동,오피스텔,576.7433897173773
2022,3Q,옥수동,아파트,2074.434534002225
2022,3Q,옥수동,오피스텔,966.4148913523048
2022,3Q,옥인동,단독다가구,1941.4433880726015
2022,3Q,옥천동,단독다가구,1133.7284205101778
2022,3Q,옥천동,연립다세대,544.8106782892944
2022,3Q,온수동,아파트,425.2906152537567
2022,3Q,온수동,연립다세대,699.3379623017192
2022,3Q,외발산동,연립다세대,393.70078740157476
2022,3Q,용강동,아파트,2204.9016338779593
2022,3Q,용강동,연립다세대,1208.438618563003
2022,3Q,용답동,단독다가구,1471.3748924025701
2022,3Q,용답동,아파트,1136.3636363636365
2022,3Q,용답동,연립다세대,1768.435101768435
2022,3Q,용답동,오피스텔,614.4888747959436
2022,3Q,용두동,단독다가구,966.3283759820279
2022,3Q,용두동,아파트,1110.093454888963
2022,3Q,용두동,연립다세대,1128.577186618299
2022,3Q,용두동,오피스텔,601.5001022134788
2022,3Q,용문동,연립다세대,1637.1699190068116
2022,3Q,용산동2가,단독다가구,1059.1805846201771
2022,3Q,용산동2가,아파트,963.3911368015415
2022,3Q,용산동2가,연립다세대,1030.6358782914972
2022,3Q,우면동,단독다가구,1284.2575850264475
2022,3Q,우면동,아파트,1631.5440076101065
2022,3Q,우면동,오피스텔,779.4147731492817
2022,3Q,우이동,연립다세대,495.44138021281776
2022,3Q,원남동,오피스텔,634.2217991432651
2022,3Q,원서동,단독다가구,740.5284067647339
2022,3Q,원서동,연립다세대,647.4719307291268
2022,3Q,원효로1가,단독다가구,1421.830373773749
2022,3Q,원효로1가,연립다세대,2806.7296519959264
2022,3Q,원효로1가,오피스텔,1111.8220198742322
2022,3Q,원효로2가,연립다세대,2001.2474012474013
2022,3Q,원효로2가,오피스텔,1632.7827191867852
2022,3Q,원효로3가,연립다세대,2446.1028192371473
2022,3Q,원효로3가,오피스텔,619.1975337493627
2022,3Q,원효로4가,연립다세대,3181.336161187699
2022,3Q,월계동,아파트,1167.5354203359489
2022,3Q,월계동,연립다세대,446.491337113686
2022,3Q,을지로3가,오피스텔,603.6405695300814
2022,3Q,을지로5가,오피스텔,529.3276297460977
2022,3Q,을지로6가,오피스텔,578.4381507220414
2022,3Q,을지로7가,단독다가구,1808.7855297157623
2022,3Q,응봉동,아파트,1771.5943897427878
2022,3Q,응봉동,연립다세대,679.3280515441925
2022,3Q,응암동,단독다가구,731.0108525640624
2022,3Q,응암동,아파트,1168.8165255075087
2022,3Q,응암동,연립다세대,627.7138250496864
2022,3Q,응암동,오피스텔,762.5574144175625
2022,3Q,의주로1가,오피스텔,689.9619601373693
2022,3Q,이문동,단독다가구,796.945493370189
2022,3Q,이문동,아파트,1110.3924634425518
2022,3Q,이문동,오피스텔,491.46861609529606
2022,3Q,이촌동,아파트,2152.605300707307
2022,3Q,이태원동,단독다가구,1390.4208251358618
2022,3Q,이태원동,아파트,1645.0098439491685
2022,3Q,이태원동,연립다세대,920.1616727768043
2022,3Q,이화동,아파트,432.36199952617864
2022,3Q,익선동,아파트,826.7110963330088
2022,3Q,익선동,오피스텔,596.3699222126188
2022,3Q,인의동,오피스텔,598.3545250560958
2022,3Q,인현동2가,아파트,600.672753483902
2022,3Q,일원동,아파트,2278.685098164391
2022,3Q,일원동,연립다세대,2771.8550106609805
2022,3Q,자곡동,아파트,1813.8400007056434
2022,3Q,자곡동,연립다세대,1984.193711114848
2022,3Q,자곡동,오피스텔,787.8812383741255
2022,3Q,자양동,단독다가구,1034.0700254160472
2022,3Q,자양동,아파트,1446.1805630377805
2022,3Q,자양동,연립다세대,1210.8492327460453
2022,3Q,자양동,오피스텔,1021.7346276372551
2022,3Q,잠실동,아파트,2590.4352814512536
2022,3Q,잠실동,연립다세대,1348.1631277384563
2022,3Q,잠실동,오피스텔,1029.4650714802165
2022,3Q,잠원동,단독다가구,1974.558883873615
2022,3Q,잠원동,아파트,3209.5664563272767
2022,3Q,잠원동,오피스텔,2106.0809924484943
2022,3Q,장안동,단독다가구,577.7353605539219
2022,3Q,장안동,아파트,914.1755325174302
2022,3Q,장안동,연립다세대,741.6845620806506
2022,3Q,장안동,오피스텔,708.8114407990585
2022,3Q,장위동,단독다가구,2088.9716514099687
2022,3Q,장위동,아파트,1285.5222412307721
2022,3Q,장위동,연립다세대,1155.3676525062072
2022,3Q,장지동,아파트,1779.0381109373961
2022,3Q,장충동1가,단독다가구,965.0495565988523
2022,3Q,장충동1가,연립다세대,1464.4041467707798
2022,3Q,장충동2가,단독다가구,965.5172413793103
2022,3Q,장충동2가,연립다세대,1323.6763236763236
2022,3Q,저동1가,단독다가구,2019.1923230707716
2022,3Q,저동2가,오피스텔,1045.6503014642549
2022,3Q,적선동,오피스텔,771.604938271605
2022,3Q,전농동,단독다가구,2262.0850636305654
2022,3Q,전농동,아파트,1345.5782105898609
2022,3Q,전농동,연립다세대,957.0474911626982
2022,3Q,전농동,오피스텔,637.716509515908
2022,3Q,정릉동,단독다가구,995.0606286391875
2022,3Q,정릉동,아파트,1061.4310237189607
2022,3Q,정릉동,연립다세대,465.8944772369339
2022,3Q,제기동,단독다가구,1228.5604388676352
2022,3Q,제기동,아파트,826.6214211847648
2022,3Q,제기동,연립다세대,735.1568058312064
2022,3Q,종로1가,오피스텔,854.3169015982456
2022,3Q,종암동,단독다가구,373.62444904988473
2022,3Q,종암동,아파트,991.4186344952311
2022,3Q,종암동,연립다세대,606.1449515963807
2022,3Q,중계동,단독다가구,985.805999026297
2022,3Q,중계동,아파트,1107.234474719534
2022,3Q,중계동,연립다세대,418.2471825717058
2022,3Q,중계동,오피스텔,434.92127222864053
2022,3Q,중곡동,단독다가구,628.9620904690144
2022,3Q,중곡동,아파트,812.2763607819426
2022,3Q,중곡동,연립다세대,865.8679324264018
2022,3Q,중곡동,오피스텔,1184.079992745032
2022,3Q,중동,아파트,1386.1055444221777
2022,3Q,중동,연립다세대,1379.4510333196397
2022,3Q,중림동,아파트,1237.2571229415353
2022,3Q,중림동,연립다세대,1379.8111837327524
2022,3Q,중화동,단독다가구,555.7382351115629
2022,3Q,중화동,아파트,797.7744928208525
2022,3Q,중화동,연립다세대,776.9541212254286
2022,3Q,증산동,단독다가구,888.4135142275718
2022,3Q,증산동,아파트,894.4123136881511
2022,3Q,진관동,아파트,1112.80463057838
2022,3Q,진관동,오피스텔,628.4339826847227
2022,3Q,창동,단독다가구,1133.2565525919172
2022,3Q,창동,아파트,1033.8807849626708
2022,3Q,창동,연립다세대,538.035757529678
2022,3Q,창동,오피스텔,618.7476335718464
2022,3Q,창성동,단독다가구,1620.5067766647026
2022,3Q,창신동,단독다가구,1712.9107395975734
2022,3Q,창신동,아파트,1501.2510425354462
2022,3Q,창신동,연립다세대,740.6266556004674
2022,3Q,창신동,오피스텔,1398.4393824190827
2022,3Q,창전동,단독다가구,2855.6450604541133
2022,3Q,창전동,아파트,1734.0569130182068
2022,3Q,창전동,연립다세대,455.5645315010302
2022,3Q,창전동,오피스텔,785.0241545893721
2022,3Q,창천동,단독다가구,811.8549494302727
2022,3Q,창천동,아파트,1150.207240067743
2022,3Q,창천동,연립다세대,822.990557605462
2022,3Q,창천동,오피스텔,650.7544783943015
2022,3Q,천연동,단독다가구,557.4470925963016
2022,3Q,천왕동,아파트,959.9542273897025
2022,3Q,천왕동,오피스텔,504.80028572594495
2022,3Q,천호동,단독다가구,836.1579128837171
2022,3Q,천호동,아파트,901.6330320458319
2022,3Q,천호동,연립다세대,910.1532993723525
2022,3Q,천호동,오피스텔,679.9983005115383
2022,3Q,청담동,단독다가구,2901.501212602891
2022,3Q,청담동,아파트,2283.921970675034
2022,3Q,청담동,연립다세대,2515.350562391083
2022,3Q,청담동,오피스텔,1303.9400213313256
2022,3Q,청량리동,단독다가구,2177.24710360142
2022,3Q,청량리동,아파트,1377.9295724885174
2022,3Q,청량리동,연립다세대,713.2018209408194
2022,3Q,청운동,단독다가구,1130.9966488913874
2022,3Q,청운동,연립다세대,1087.5266262055382
2022,3Q,청파동1가,연립다세대,1186.805462400699
2022,3Q,청파동2가,단독다가구,1202.8204064703443
2022,3Q,청파동2가,연립다세대,894.6676010779313
2022,3Q,청파동3가,연립다세대,1254.323995852463
2022,3Q,충무로2가,단독다가구,901.4296876856748
2022,3Q,충무로2가,오피스텔,1204.9882281001362
2022,3Q,충무로3가,오피스텔,780.0944652221635
2022,3Q,충무로4가,아파트,778.5346865007646
2022,3Q,충무로5가,아파트,958.2417582417582
2022,3Q,충무로5가,오피스텔,845.1584619640461
2022,3Q,충신동,단독다가구,571.0165353542354
2022,3Q,충신동,아파트,729.2616226071102
2022,3Q,충신동,오피스텔,469.4835680751174
2022,3Q,충정로2가,연립다세대,764.7803865650117
2022,3Q,충정로2가,오피스텔,708.0995898963803
2022,3Q,충정로3가,단독다가구,1145.5761218976488
2022,3Q,충정로3가,오피스텔,588.6332882273342
2022,3Q,통의동,단독다가구,2137.3610715303503
2022,3Q,평동,아파트,2233.7785131781116
2022,3Q,평창동,단독다가구,1915.5827294029348
2022,3Q,평창동,아파트,668.6169176413408
2022,3Q,평창동,연립다세대,705.0020626667724
2022,3Q,풍납동,단독다가구,471.89781878529834
2022,3Q,풍납동,아파트,1241.8906513620966
2022,3Q,풍납동,연립다세대,762.7177077940469
2022,3Q,필동1가,오피스텔,767.2695274806192
2022,3Q,필동2가,단독다가구,532.8028984477676
2022,3Q,필동2가,연립다세대,1076.3817990307489
2022,3Q,하계동,단독다가구,598.1773656108234
2022,3Q,하계동,아파트,1149.7314787016257
2022,3Q,하계동,연립다세대,582.901554404145
2022,3Q,하계동,오피스텔,442.214790040877
2022,3Q,하왕십리동,아파트,1602.418550957078
2022,3Q,하왕십리동,연립다세대,1033.902380379899
2022,3Q,하왕십리동,오피스텔,804.7844077815023
2022,3Q,하월곡동,단독다가구,978.1202028176039
2022,3Q,하월곡동,아파트,967.3941336168213
2022,3Q,하월곡동,연립다세대,662.9675398618504
2022,3Q,하월곡동,오피스텔,723.4185733512786
2022,3Q,한강로1가,오피스텔,1140.4321314992299
2022,3Q,한강로2가,단독다가구,1449.979918358582
2022,3Q,한강로2가,아파트,1816.6959592664625
2022,3Q,한강로2가,연립다세대,3567.7815852256326
2022,3Q,한강로2가,오피스텔,1378.588445958775
2022,3Q,한강로3가,단독다가구,4413.534696380388
2022,3Q,한강로3가,아파트,2195.7187344069257
2022,3Q,한강로3가,오피스텔,1077.3353886638627
2022,3Q,한남동,단독다가구,3168.939332202875
2022,3Q,한남동,아파트,2099.6771168431637
2022,3Q,한남동,연립다세대,2038.2106667433427
2022,3Q,한남동,오피스텔,980.3921568627451
2022,3Q,합동,오피스텔,714.5623907301684
2022,3Q,합정동,단독다가구,1018.5280286296829
2022,3Q,합정동,아파트,1650.859666401863
2022,3Q,합정동,연립다세대,1177.2724606022284
2022,3Q,합정동,오피스텔,1399.7389163259527
2022,3Q,항동,아파트,1000.7564520661772
2022,3Q,행당동,아파트,1624.2274537171238
2022,3Q,행당동,오피스텔,653.2629883888465
2022,3Q,혜화동,단독다가구,1117.7916579815565
2022,3Q,혜화동,연립다세대,1106.6312373789128
2022,3Q,홍은동,단독다가구,727.6016567500202
2022,3Q,홍은동,아파트,924.6342495979013
2022,3Q,홍은동,연립다세대,487.9469564249634
2022,3Q,홍은동,오피스텔,925.6910981486178
2022,3Q,홍익동,연립다세대,1110.39515678175
2022,3Q,홍제동,단독다가구,449.3217100850525
2022,3Q,홍제동,아파트,1121.8130631379513
2022,3Q,홍제동,연립다세대,644.9254164797935
2022,3Q,화곡동,단독다가구,589.977053118192
2022,3Q,화곡동,아파트,777.4534604994119
2022,3Q,화곡동,연립다세대,692.8459541516519
2022,3Q,화곡동,오피스텔,1018.8196463781306
2022,3Q,화양동,단독다가구,830.9505519007324
2022,3Q,화양동,아파트,901.7285711289203
2022,3Q,화양동,연립다세대,954.4576113177458
2022,3Q,화양동,오피스텔,1049.460924313332
2022,3Q,황학동,단독다가구,1949.005359303802
2022,3Q,황학동,아파트,847.5583357419287
2022,3Q,황학동,오피스텔,1088.8386528778829
2022,3Q,회기동,단독다가구,734.0447763511606
2022,3Q,회기동,아파트,1079.7955688531051
2022,3Q,회현동1가,단독다가구,287.53747981855923
2022,3Q,회현동1가,아파트,1093.731708310526
2022,3Q,효자동,연립다세대,546.5334166146158
2022,3Q,효제동,오피스텔,625.9580991313235
2022,3Q,효창동,단독다가구,2356.55737704918
2022,3Q,효창동,아파트,1176.0513186029934
2022,3Q,효창동,연립다세대,1642.404264045275
2022,3Q,후암동,단독다가구,1050.2465811051443
2022,3Q,후암동,아파트,1331.0973582338038
2022,3Q,후암동,연립다세대,1297.5416952110168
2022,3Q,후암동,오피스텔,599.2258159137442
2022,3Q,휘경동,단독다가구,446.90222714870805
2022,3Q,휘경동,아파트,1018.6383246496874
2022,3Q,휘경동,연립다세대,779.2428757795954
2022,3Q,휘경동,오피스텔,972.6977258891545
2022,3Q,흑석동,단독다가구,2439.7779716750474
2022,3Q,흑석동,아파트,1909.160868694051
2022,3Q,흑석동,연립다세대,955.5876757344403
2022,3Q,흥인동,아파트,929.2320180266419
2022,3Q,흥인동,오피스텔,704.2821896750047
2022,4Q,가락동,아파트,1857.637342019183
2022,4Q,가락동,연립다세대,763.8384049007593
2022,4Q,가락동,오피스텔,497.98385565148294
2022,4Q,가리봉동,단독다가구,491.37178009419847
2022,4Q,가리봉동,연립다세대,559.6016839524715
2022,4Q,가리봉동,오피스텔,464.02879702999275
2022,4Q,가산동,단독다가구,704.3558850787766
2022,4Q,가산동,아파트,976.4513063884281
2022,4Q,가산동,연립다세대,879.0724940560898
2022,4Q,가산동,오피스텔,791.8959128429602
2022,4Q,가양동,아파트,1117.588998887634
2022,4Q,가양동,연립다세대,573.0129390018484
2022,4Q,가양동,오피스텔,653.1618280397208
2022,4Q,가회동,단독다가구,3393.2053044642544
2022,4Q,갈월동,오피스텔,839.5221181788828
2022,4Q,갈현동,단독다가구,445.8431681091004
2022,4Q,갈현동,아파트,536.638549403354
2022,4Q,갈현동,연립다세대,695.8628301223113
2022,4Q,강일동,아파트,998.2653947430897
2022,4Q,강일동,오피스텔,488.9511330305664
2022,4Q,개봉동,단독다가구,650.7870772909909
2022,4Q,개봉동,아파트,876.7088050506643
2022,4Q,개봉동,연립다세대,539.0333510711297
2022,4Q,개봉동,오피스텔,360.9154929577465
2022,4Q,개포동,단독다가구,1202.771184809802
2022,4Q,개포동,아파트,2617.5807212431737
2022,4Q,개포동,연립다세대,975.3674905678324
2022,4Q,개포동,오피스텔,682.258678622817
2022,4Q,개화동,단독다가구,1046.9648002683086
2022,4Q,거여동,아파트,1326.9702697380358
2022,4Q,거여동,연립다세대,847.4518839793982
2022,4Q,거여동,오피스텔,879.8808266574321
2022,4Q,경운동,오피스텔,817.3076923076924
2022,4Q,계동,단독다가구,1483.6915449532332
2022,4Q,계동,연립다세대,607.8147612156296
2022,4Q,고덕동,단독다가구,820.1887781061073
2022,4Q,고덕동,아파트,1633.6876242440785
2022,4Q,고덕동,연립다세대,1089.6745374351106
2022,4Q,고덕동,오피스텔,921.421889616464
2022,4Q,고척동,아파트,870.8157456009853
2022,4Q,고척동,연립다세대,697.8991934823417
2022,4Q,고척동,오피스텔,835.4187508736646
2022,4Q,공덕동,단독다가구,562.0127230114316
2022,4Q,공덕동,아파트,1620.1612640342635
2022,4Q,공덕동,연립다세대,976.5625
2022,4Q,공덕동,오피스텔,886.8562463780922
2022,4Q,공릉동,단독다가구,272.66530334015
2022,4Q,공릉동,아파트,848.267370137351
2022,4Q,공릉동,연립다세대,434.058996956842
2022,4Q,공릉동,오피스텔,484.9068052773553
2022,4Q,공항동,단독다가구,516.0085657061813
2022,4Q,공항동,아파트,1121.7948717948718
2022,4Q,공항동,연립다세대,851.6625556652726
2022,4Q,공항동,오피스텔,490.53522893257406
2022,4Q,관수동,오피스텔,1751.809720785936
2022,4Q,관철동,오피스텔,779.2207792207791
2022,4Q,광장동,아파트,1024.6321331423694
2022,4Q,광장동,연립다세대,736.4382887141866
2022,4Q,광장동,오피스텔,552.8510547872216
2022,4Q,광희동1가,단독다가구,1532.0734517381825
2022,4Q,광희동1가,오피스텔,454.91143317230274
2022,4Q,광희동2가,단독다가구,1345.4351308061932
2022,4Q,교북동,오피스텔,1254.3419529139328
2022,4Q,구기동,연립다세대,581.0377710071538
2022,4Q,구기동,오피스텔,434.16872573243916
2022,4Q,구로동,단독다가구,524.175725914163
2022,4Q,구로동,아파트,842.9898390269709
2022,4Q,구로동,연립다세대,808.5462159764905
2022,4Q,구로동,오피스텔,586.7972139508166
2022,4Q,구산동,아파트,614.0040146416342
2022,4Q,구산동,연립다세대,723.6852875310457
2022,4Q,구의동,단독다가구,571.3020012927652
2022,4Q,구의동,아파트,1503.252083804302
2022,4Q,구의동,연립다세대,816.2422793354082
2022,4Q,구의동,오피스텔,769.1113786577421
2022,4Q,군자동,단독다가구,1092.0172231838358
2022,4Q,군자동,아파트,898.3717012914094
2022,4Q,군자동,연립다세대,874.3835749019981
2022,4Q,궁동,연립다세대,655.846421655015
2022,4Q,금호동1가,아파트,1783.8439264512706
2022,4Q,금호동1가,연립다세대,615.5429812673872
2022,4Q,금호동2가,아파트,1523.4590759877306
2022,4Q,금호동2가,연립다세대,960.1449275362319
2022,4Q,금호동3가,단독다가구,1175.3345095069099
2022,4Q,금호동3가,아파트,1299.4735240863515
2022,4Q,금호동4가,단독다가구,3441.0532615200477
2022,4Q,금호동4가,아파트,1940.8219479102572
2022,4Q,금호동4가,연립다세대,1473.6779453820702
2022,4Q,길동,단독다가구,661.5494756819114
2022,4Q,길동,아파트,844.1509980110526
2022,4Q,길동,연립다세대,916.6689866363052
2022,4Q,길동,오피스텔,767.8734316919171
2022,4Q,길음동,단독다가구,372.67742107224615
2022,4Q,길음동,아파트,1095.6318653277676
2022,4Q,길음동,연립다세대,491.76525168174436
2022,4Q,낙원동,오피스텔,536.7793103066717
2022,4Q,남가좌동,단독다가구,348.6386298886299
2022,4Q,남가좌동,아파트,1228.8001743978361
2022,4Q,남가좌동,연립다세대,681.5257794428275
2022,4Q,남산동2가,단독다가구,706.7366919535759
2022,4Q,남창동,아파트,591.3978494623656
2022,4Q,남현동,단독다가구,585.5925502074729
2022,4Q,남현동,아파트,1028.74058282499
2022,4Q,남현동,연립다세대,724.6588502720042
2022,4Q,남현동,오피스텔,755.4948908999963
2022,4Q,내곡동,연립다세대,978.119113172004
2022,4Q,내발산동,아파트,1038.9466419188832
2022,4Q,내발산동,연립다세대,613.3252123238701
2022,4Q,내수동,오피스텔,856.5131170067247
2022,4Q,노고산동,단독다가구,1664.1452344931922
2022,4Q,노고산동,아파트,782.4545193455679
2022,4Q,노고산동,연립다세대,1867.9119412941961
2022,4Q,노고산동,오피스텔,641.2531487063003
2022,4Q,노량진동,단독다가구,752.491391241694
2022,4Q,노량진동,아파트,1166.880440083752
2022,4Q,노량진동,연립다세대,2073.532586450097
2022,4Q,녹번동,아파트,1123.5296178664246
2022,4Q,녹번동,연립다세대,777.4612241186006
2022,4Q,녹번동,오피스텔,698.9188155982697
2022,4Q,논현동,단독다가구,1656.10652717396
2022,4Q,논현동,아파트,1637.3365387263943
2022,4Q,논현동,연립다세대,1029.3318586459573
2022,4Q,논현동,오피스텔,877.0076703631697
2022,4Q,누상동,아파트,638.4408602150537
2022,4Q,누상동,연립다세대,681.3194699853784
2022,4Q,누하동,단독다가구,1299.183370452858
2022,4Q,능동,연립다세대,1025.2672497570456
2022,4Q,능동,오피스텔,1127.4787535410767
2022,4Q,답십리동,단독다가구,451.4917286715307
2022,4Q,답십리동,아파트,1109.4879968812297
2022,4Q,답십리동,연립다세대,1117.020323951495
2022,4Q,답십리동,오피스텔,750.3220491295169
2022,4Q,당산동,아파트,932.4927205141936
2022,4Q,당산동,연립다세대,832.6394671107411
2022,4Q,당산동,오피스텔,943.8635922361754
2022,4Q,당산동1가,단독다가구,741.3920110258299
2022,4Q,당산동1가,연립다세대,1047.7940996154475
2022,4Q,당산동1가,오피스텔,1100.2595052147278
2022,4Q,당산동2가,단독다가구,1026.827012025902
2022,4Q,당산동2가,아파트,1207.464324917673
2022,4Q,당산동2가,오피스텔,919.3809193809194
2022,4Q,당산동3가,아파트,1351.9225658234354
2022,4Q,당산동4가,아파트,1290.4708382478539
2022,4Q,당산동4가,연립다세대,1185.159738921333
2022,4Q,당산동4가,오피스텔,645.4816285998014
2022,4Q,당산동5가,아파트,1195.1699855426516
2022,4Q,당산동5가,오피스텔,818.125478598651
2022,4Q,대림동,단독다가구,686.2902410659486
2022,4Q,대림동,아파트,1007.5740337111158
2022,4Q,대림동,연립다세대,949.4006305324259
2022,4Q,대방동,아파트,1055.5776748915284
2022,4Q,대방동,연립다세대,1126.7583024678695
2022,4Q,대방동,오피스텔,779.3296089385476
2022,4Q,대조동,단독다가구,401.0226076495062
2022,4Q,대조동,아파트,1099.6616532812604
2022,4Q,대조동,연립다세대,578.1088945444736
2022,4Q,대조동,오피스텔,690.4487917146146
2022,4Q,대치동,아파트,2429.488564765004
2022,4Q,대치동,연립다세대,1649.9288478647893
2022,4Q,대치동,오피스텔,914.5306007228955
2022,4Q,대현동,아파트,1336.2384461742167
2022,4Q,대현동,연립다세대,1125.47781474427
2022,4Q,대현동,오피스텔,1273.3008170749133
2022,4Q,대흥동,단독다가구,1733.2010909992562
2022,4Q,대흥동,아파트,1638.4084112669866
2022,4Q,대흥동,오피스텔,741.0690531776238
2022,4Q,도곡동,아파트,1871.200301530042
2022,4Q,도곡동,연립다세대,1255.2983371372677
2022,4Q,도곡동,오피스텔,1136.8731213519634
2022,4Q,도림동,단독다가구,569.8574234526287
2022,4Q,도림동,연립다세대,650.8455240887051
2022,4Q,도림동,오피스텔,558.8633305446456
2022,4Q,도봉동,단독다가구,188.99714031488253
2022,4Q,도봉동,아파트,642.4934507545189
2022,4Q,도봉동,연립다세대,426.6057834836004
2022,4Q,도봉동,오피스텔,631.6026073274893
2022,4Q,도선동,단독다가구,749.9409338816356
2022,4Q,도선동,연립다세대,1131.3639220615964
2022,4Q,도선동,오피스텔,1009.9131326503766
2022,4Q,도화동,단독다가구,507.185122569738
2022,4Q,도화동,아파트,1353.7542667581984
2022,4Q,도화동,오피스텔,867.0658718619742
2022,4Q,독산동,단독다가구,451.9945646159775
2022,4Q,독산동,아파트,1137.1656691892624
2022,4Q,독산동,연립다세대,681.6921356527945
2022,4Q,독산동,오피스텔,686.3168227172781
2022,4Q,돈암동,아파트,848.079581890034
2022,4Q,돈암동,연립다세대,453.6290322580645
2022,4Q,돈의동,오피스텔,587.431693989071
2022,4Q,동교동,단독다가구,3548.566657389368
2022,4Q,동교동,오피스텔,595.2380952380953
2022,4Q,동선동2가,연립다세대,346.17386777719935
2022,4Q,동선동4가,오피스텔,735.8953393295176
2022,4Q,동선동5가,연립다세대,506.53594771241825
2022,4Q,동소문동5가,아파트,1177.0244821092278
2022,4Q,동숭동,아파트,603.864734299517
2022,4Q,동숭동,연립다세대,462.0833827534154
2022,4Q,동작동,연립다세대,684.9453018995929
2022,4Q,둔촌동,아파트,1356.3904890165586
2022,4Q,둔촌동,연립다세대,930.8856161110455
2022,4Q,등촌동,단독다가구,345.24776604386676
2022,4Q,등촌동,아파트,1074.604664056641
2022,4Q,등촌동,연립다세대,718.7149263070575
2022,4Q,등촌동,오피스텔,671.473059681472
2022,4Q,마곡동,아파트,1332.0777551194847
2022,4Q,마곡동,연립다세대,748.8653555219364
2022,4Q,마곡동,오피스텔,784.0332265991246
2022,4Q,마장동,단독다가구,816.7710318540703
2022,4Q,마장동,아파트,1176.8859597505002
2022,4Q,마장동,연립다세대,1023.2796111537476
2022,4Q,마장동,오피스텔,467.8836539918194
2022,4Q,마천동,연립다세대,920.5931472479897
2022,4Q,마포동,단독다가구,554.7776926531583
2022,4Q,마포동,연립다세대,730.3941785254402
2022,4Q,마포동,오피스텔,904.1423962889932
2022,4Q,만리동2가,아파트,2417.875604468901
2022,4Q,망우동,단독다가구,574.8605556843187
2022,4Q,망우동,아파트,698.1037614618396
2022,4Q,망우동,연립다세대,900.7070278050176
2022,4Q,망우동,오피스텔,592.1194212730709
2022,4Q,망원동,아파트,1074.133355036688
2022,4Q,망원동,연립다세대,824.8190461832797
2022,4Q,면목동,단독다가구,381.7881068476144
2022,4Q,면목동,아파트,916.7895245860866
2022,4Q,면목동,연립다세대,915.5874881646317
2022,4Q,면목동,오피스텔,297.5203222894972
2022,4Q,명륜1가,연립다세대,677.9661016949152
2022,4Q,명륜2가,아파트,1060.070671378092
2022,4Q,명륜2가,연립다세대,551.7977928088288
2022,4Q,명륜3가,연립다세대,333.51330280026696
2022,4Q,명일동,단독다가구,781.4919358575567
2022,4Q,명일동,아파트,1208.5088748526114
2022,4Q,명일동,연립다세대,696.0120391271633
2022,4Q,명일동,오피스텔,995.5900030271889
2022,4Q,목동,단독다가구,415.0255575982532
2022,4Q,목동,아파트,1288.3019085400736
2022,4Q,목동,연립다세대,669.8593962605456
