거래년도,거래분기,동,건물면적당_평균거래가(만원/㎡)
2023,3Q,보광동,2400.6372318891085
2023,3Q,보문동2가,470.0352526439483
2023,3Q,보문동3가,1110.6147039413672
2023,3Q,보문동4가,793.7185286336093
2023,3Q,보문동5가,896.6565248694532
2023,3Q,보문동6가,1258.8814739959591
2023,3Q,본동,1301.9379790043502
2023,3Q,봉천동,882.8622130935553
2023,3Q,부암동,681.17961766987
2023,3Q,북가좌동,934.1279827342487
2023,3Q,북아현동,1610.72718024818
2023,3Q,불광동,853.4531836358535
2023,3Q,사근동,953.4297867771394
2023,3Q,사당동,1090.7065232521213
2023,3Q,사직동,1428.7153094652933
2023,3Q,산림동,1943.7029787695392
2023,3Q,산천동,1405.540665815176
2023,3Q,삼선동1가,291.34785167745736
2023,3Q,삼선동2가,851.3563407228645
2023,3Q,삼선동3가,877.9478179292289
2023,3Q,삼선동5가,1033.405431386686
2023,3Q,삼성동,2254.906860171935
2023,3Q,삼전동,917.4258261284535
2023,3Q,삼청동,1014.2857808042734
2023,3Q,상계동,914.6068761028507
2023,3Q,상도1동,776.0984614419544
2023,3Q,상도동,1025.495809417121
2023,3Q,상봉동,890.4568032712788
2023,3Q,상수동,1404.1068218846642
2023,3Q,상암동,1104.4851634376337
2023,3Q,상왕십리동,1578.6536085841497
2023,3Q,상월곡동,836.4457895660078
2023,3Q,상일동,1647.036257168245
2023,3Q,서계동,1427.2785347268264
2023,3Q,서교동,959.0321597371598
2023,3Q,서빙고동,2359.0866968697096
2023,3Q,서초동,1534.4664734013325
2023,3Q,석관동,911.9253261276888
2023,3Q,석촌동,1019.317341603005
2023,3Q,성내동,954.7006429383625
2023,3Q,성북동,948.4687447238458
2023,3Q,성북동1가,1790.4805916340085
2023,3Q,성산동,1098.2759805673772
2023,3Q,성수동1가,2302.732971957768
2023,3Q,성수동2가,1610.4750624225312
2023,3Q,세곡동,1315.7468788146664
2023,3Q,송정동,1070.1517485472812
2023,3Q,송파동,1215.8752425489777
2023,3Q,수색동,1269.6263370659938
2023,3Q,수서동,2187.221412347635
2023,3Q,수송동,805.4210993317807
2023,3Q,수유동,488.0315908653104
2023,3Q,순화동,1346.5998672710366
2023,3Q,숭인동,1100.6911499465039
2023,3Q,시흥동,685.3142479592334
2023,3Q,신계동,1910.0169779286928
2023,3Q,신공덕동,1402.9812182870046
2023,3Q,신교동,532.308189494671
2023,3Q,신길동,1368.3783886799858
2023,3Q,신내동,789.4020671932464
2023,3Q,신당동,1228.6593162547595
2023,3Q,신대방동,1168.0655645376567
2023,3Q,신도림동,1210.2987890904874
2023,3Q,신림동,687.5846940266241
2023,3Q,신문로1가,1008.9200222808366
2023,3Q,신문로2가,1948.189076044847
2023,3Q,신사동,824.8919383049232
2023,3Q,신설동,936.1001838741593
2023,3Q,신수동,1602.766960572315
2023,3Q,신영동,610.847440919428
2023,3Q,신원동,1582.1908235416925
2023,3Q,신월동,785.5377840940969
2023,3Q,신정동,1336.592663883421
2023,3Q,신창동,2216.3202699424583
2023,3Q,신천동,2325.4463517450113
2023,3Q,쌍문동,551.8186277511434
2023,3Q,아현동,1862.726473402518
2023,3Q,안암동1가,1131.1417462000707
2023,3Q,안암동2가,490.9558084161259
2023,3Q,안암동3가,523.4407736509713
2023,3Q,안암동5가,778.1717888100867
2023,3Q,암사동,1158.8309425791424
2023,3Q,압구정동,3589.5756263583953
2023,3Q,양재동,1182.9221935746207
2023,3Q,양평동1가,1371.59311234066
2023,3Q,양평동2가,920.8905615840989
2023,3Q,양평동3가,1102.3911336047436
2023,3Q,양평동4가,917.7286922403874
2023,3Q,양평동5가,1121.796474366354
2023,3Q,양평동6가,868.9018972060948
2023,3Q,여의도동,1573.4937607496968
2023,3Q,역삼동,1685.6342397532642
2023,3Q,역촌동,576.3552160963256
2023,3Q,연건동,695.8353818625029
2023,3Q,연남동,973.1272841530276
2023,3Q,연지동,907.3233959818535
2023,3Q,연희동,701.2707137089038
2023,3Q,염리동,2054.1049137390823
2023,3Q,염창동,1082.0508476242123
2023,3Q,영등포동,1285.0966934024138
2023,3Q,영등포동1가,1004.9189191712985
2023,3Q,영등포동2가,884.5925313696498
2023,3Q,영등포동3가,604.5022684749499
2023,3Q,영등포동4가,788.3305793683289
2023,3Q,영등포동5가,1039.215107879932
2023,3Q,영등포동6가,832.3640922960467
2023,3Q,영등포동7가,1500.1229524807509
2023,3Q,영등포동8가,1220.8070943212608
2023,3Q,영천동,1140.6310847912232
2023,3Q,예장동,1094.0386829440658
2023,3Q,오금동,1073.9195542307586
2023,3Q,오류동,599.2335678748141
2023,3Q,오장동,1335.7079252003562
2023,3Q,옥수동,1931.9112243371658
2023,3Q,옥인동,1342.1783706164222
2023,3Q,온수동,729.5959338110307
2023,3Q,외발산동,1204.0133779264213
2023,3Q,용강동,1888.454148442068
2023,3Q,용답동,648.7300002586279
2023,3Q,용두동,1045.224824330976
2023,3Q,용문동,1199.1733006670636
2023,3Q,용산동2가,971.1301232269503
2023,3Q,용산동5가,1883.9254502459485
2023,3Q,우면동,1438.5373603724568
2023,3Q,우이동,402.5380537652559
2023,3Q,원남동,1408.537194208687
2023,3Q,원서동,918.7896848083207
2023,3Q,원효로1가,1932.386571458815
2023,3Q,원효로2가,1442.9845805684731
2023,3Q,원효로3가,1288.3307002498852
2023,3Q,원효로4가,1898.099049487004
2023,3Q,월계동,999.3288219946239
2023,3Q,을지로5가,704.2487639579435
2023,3Q,을지로7가,2877.106452938759
2023,3Q,응봉동,1296.5933740650028
2023,3Q,응암동,967.5860955803693
2023,3Q,의주로1가,785.4984894259819
2023,3Q,이문동,972.9521527807447
2023,3Q,이촌동,2417.8232939246964
2023,3Q,이태원동,2094.7555633231104
2023,3Q,이화동,861.0007995205702
2023,3Q,익선동,816.5197864993701
2023,3Q,인의동,1101.207188820924
2023,3Q,인현동1가,2009.2170005567775
2023,3Q,인현동2가,1211.9537091692396
2023,3Q,일원동,2445.9905637694246
2023,3Q,입정동,1709.6970587931326
2023,3Q,자곡동,1492.0773063958911
2023,3Q,자양동,1333.0689857896032
2023,3Q,잠실동,2654.0868382348167
2023,3Q,잠원동,2850.29776613156
2023,3Q,장안동,864.1363413219376
2023,3Q,장위동,1002.6881939831615
2023,3Q,장지동,1620.3818728859962
2023,3Q,장충동1가,991.3152832465121
2023,3Q,장충동2가,391.0060401721638
2023,3Q,저동2가,979.0832220738763
2023,3Q,적선동,713.1354957441914
2023,3Q,전농동,1211.986499955551
2023,3Q,정릉동,694.9985639392835
2023,3Q,제기동,851.289797112858
2023,3Q,종로1가,806.2088021075239
2023,3Q,종로6가,1344.0860215053765
2023,3Q,종암동,925.4326803907906
2023,3Q,주교동,658.946738479952
2023,3Q,주성동,3982.4199930900663
2023,3Q,중계동,987.1467274420535
2023,3Q,중곡동,704.0588753084132
2023,3Q,중동,1046.3237509735927
2023,3Q,중림동,1555.6761823973661
2023,3Q,중화동,889.4593035242449
2023,3Q,증산동,1065.3024506004604
2023,3Q,진관동,952.3737339807913
2023,3Q,창동,819.396108258892
2023,3Q,창신동,955.4924094933128
2023,3Q,창전동,1344.359205477088
2023,3Q,창천동,618.0067803575503
2023,3Q,천연동,1219.5778127585802
2023,3Q,천왕동,901.0126185192962
2023,3Q,천호동,984.906333738395
2023,3Q,청담동,2197.444949110495
2023,3Q,청량리동,1004.8639548762692
2023,3Q,청암동,816.4931618697693
2023,3Q,청운동,1020.9504569088017
2023,3Q,청파동1가,1555.198180821594
2023,3Q,청파동2가,1408.0679968551312
2023,3Q,청파동3가,2470.5538821152763
2023,3Q,체부동,2258.962335501437
2023,3Q,충무로2가,1485.7443862483876
2023,3Q,충무로4가,1213.4449702705983
2023,3Q,충무로5가,1180.0148330581212
2023,3Q,충신동,674.174026694949
2023,3Q,충정로2가,675.5925352202257
2023,3Q,충정로3가,1040.9762491696308
2023,3Q,통의동,1581.4081408140814
2023,3Q,통인동,940.3454049219055
2023,3Q,평동,2397.0819020783038
2023,3Q,평창동,753.3667101036101
2023,3Q,풍납동,1401.6853225326781
2023,3Q,필동2가,520.5205205205204
2023,3Q,필동3가,875.8927368279209
2023,3Q,필운동,726.3374485596707
2023,3Q,하계동,945.9362313061807
2023,3Q,하왕십리동,1512.9372063532746
2023,3Q,하월곡동,950.014779198263
2023,3Q,하중동,1718.1737729001748
2023,3Q,한강로1가,1233.2271082436691
2023,3Q,한강로2가,1322.8618489332162
2023,3Q,한강로3가,2046.288938030012
2023,3Q,한남동,2522.369151573528
2023,3Q,합동,718.2757262329935
2023,3Q,합정동,1172.5600011664128
2023,3Q,항동,972.4312441339754
2023,3Q,행당동,1534.6973192948874
2023,3Q,행촌동,684.7602616518813
2023,3Q,현석동,1885.1170527850975
2023,3Q,현저동,1188.889517906433
2023,3Q,혜화동,677.7870879730431
2023,3Q,홍은동,729.4774014045549
2023,3Q,홍익동,988.8497891856689
2023,3Q,홍제동,1028.2293031564272
2023,3Q,홍지동,378.78787878787875
2023,3Q,홍파동,2293.6385959335676
2023,3Q,화곡동,692.8846803718158
2023,3Q,화양동,1253.1831209873467
2023,3Q,황학동,969.6816178262216
2023,3Q,회기동,926.3499718987401
2023,3Q,회현동1가,1254.5276989795245
2023,3Q,회현동2가,1102.4887824737061
2023,3Q,효제동,1898.238747553816
2023,3Q,효창동,1746.5757180823784
2023,3Q,후암동,1395.212490610412
2023,3Q,휘경동,938.6297364752983
2023,3Q,흑석동,1793.5996879083045
2023,3Q,흥인동,1029.7426133610709
2023,4Q,가락동,1352.354176447922
2023,4Q,가리봉동,638.2843908139456
2023,4Q,가산동,778.4970554669502
2023,4Q,가양동,1135.3130351968007
2023,4Q,가회동,1377.4168450438515
2023,4Q,갈월동,1732.6732673267327
2023,4Q,갈현동,608.539331618058
2023,4Q,강일동,822.8135674474469
2023,4Q,개봉동,681.4040276553023
2023,4Q,개포동,2210.9073973023537
2023,4Q,개화동,426.20999000495294
2023,4Q,거여동,1158.639313876912
2023,4Q,경운동,850.4438513965973
2023,4Q,계동,1313.2660718752604
2023,4Q,고덕동,1772.953695676545
2023,4Q,고척동,719.2494761839204
2023,4Q,공덕동,1345.0292484530546
2023,4Q,공릉동,830.4742446007438
2023,4Q,공항동,767.7105489001738
2023,4Q,관철동,1425.3332479451137
2023,4Q,광장동,1286.4886915736427
2023,4Q,광희동1가,479.2970090546712
2023,4Q,교북동,2223.1909328683523
2023,4Q,구기동,687.8005628821466
2023,4Q,구로동,781.3015909175518
2023,4Q,구산동,509.87546761091653
2023,4Q,구수동,1670.0749829584186
2023,4Q,구의동,999.9416501601415
2023,4Q,군자동,829.3656143353536
2023,4Q,궁동,567.3059118080156
2023,4Q,금호동1가,1426.1347721336758
2023,4Q,금호동2가,1760.8918147084107
2023,4Q,금호동3가,1381.5091712967826
2023,4Q,금호동4가,1784.339769997849
2023,4Q,길동,782.1358808876204
2023,4Q,길음동,1173.1991032095098
2023,4Q,낙원동,773.7887765772045
2023,4Q,남가좌동,1178.3365588853378
2023,4Q,남대문로5가,1743.6546438866626
2023,4Q,남현동,915.7760951667095
2023,4Q,내곡동,1699.7645722877724
2023,4Q,내발산동,876.4331156290805
2023,4Q,내수동,798.346234648034
2023,4Q,냉천동,1407.6396479340237
2023,4Q,노고산동,1046.6434381928439
2023,4Q,노량진동,1376.4778385346006
2023,4Q,녹번동,937.7654796468995
2023,4Q,논현동,1355.1657861387175
2023,4Q,누상동,696.1500049233865
2023,4Q,누하동,2337.3583685768635
2023,4Q,능동,1150.06592749593
2023,4Q,답십리동,1048.2508056638185
2023,4Q,당산동,924.7556301168671
2023,4Q,당산동1가,1418.2959385886659
2023,4Q,당산동2가,1126.7117942960567
2023,4Q,당산동3가,970.8186269553561
2023,4Q,당산동4가,1271.606703133461
2023,4Q,당산동5가,1249.7311980198788
2023,4Q,당산동6가,1037.1968034009726
2023,4Q,대림동,922.771004876229
2023,4Q,대방동,1059.5444571657922
2023,4Q,대조동,796.2525501085989
2023,4Q,대치동,2519.8883526614986
2023,4Q,대현동,980.8775248092238
2023,4Q,대흥동,1453.1594388547326
2023,4Q,도곡동,2058.0904041820872
2023,4Q,도림동,1006.8785318517245
2023,4Q,도봉동,541.6175521715109
2023,4Q,도선동,828.1698289602787
2023,4Q,도원동,1504.3021511980812
2023,4Q,도화동,1169.0822694163032
2023,4Q,독산동,848.1647512664367
2023,4Q,돈암동,982.1989280493788
2023,4Q,돈의동,786.5236454306046
2023,4Q,동교동,871.761585789265
2023,4Q,동빙고동,2905.539255596143
2023,4Q,동선동3가,585.9920007441168
2023,4Q,동선동4가,739.8289358150995
2023,4Q,동선동5가,313.2034288721384
2023,4Q,동소문동1가,679.57806696329
2023,4Q,동소문동4가,585.1785493306551
2023,4Q,동소문동5가,1235.1540881043638
2023,4Q,동소문동6가,1129.6879963480853
2023,4Q,동소문동7가,1087.929716823617
2023,4Q,동숭동,547.6033972306836
2023,4Q,동자동,1107.011070110701
2023,4Q,동작동,1591.0704110708518
2023,4Q,둔촌동,1392.0438801033852
2023,4Q,등촌동,860.2345649077209
2023,4Q,마곡동,1032.4614873075934
2023,4Q,마장동,1174.6291693443882
2023,4Q,마천동,814.2487416840456
2023,4Q,마포동,954.4189019241037
2023,4Q,만리동1가,1323.5451709181202
2023,4Q,만리동2가,1892.8539499785993
2023,4Q,망우동,768.0379375814879
2023,4Q,망원동,900.9563999900797
2023,4Q,면목동,825.0600587336338
2023,4Q,명륜1가,925.9288816121859
2023,4Q,명륜2가,921.3685524527631
2023,4Q,명륜3가,1341.339337836711
2023,4Q,명륜4가,965.125709651257
2023,4Q,명일동,1287.8045734082157
2023,4Q,목동,1155.1745388036802
2023,4Q,무악동,1645.5515049067478
2023,4Q,묵동,693.3999418888849
2023,4Q,문래동1가,1482.4495892457057
2023,4Q,문래동2가,1165.980795610425
2023,4Q,문래동3가,1827.711131043113
2023,4Q,문래동4가,1311.6364302730437
2023,4Q,문래동5가,800.0574921616194
2023,4Q,문래동6가,1105.3923323686708
2023,4Q,문배동,1083.0192796209737
2023,4Q,문정동,1083.4623033779694
2023,4Q,미아동,772.8521805728523
2023,4Q,반포동,2778.499229304156
2023,4Q,방배동,1709.4410544187815
2023,4Q,방이동,1129.0692371274688
2023,4Q,방학동,565.6785672286675
2023,4Q,방화동,739.5545253003891
2023,4Q,번동,558.601779112031
2023,4Q,보광동,1236.2586153277352
2023,4Q,보문동2가,802.5682182985554
2023,4Q,보문동3가,1227.0969910909396
2023,4Q,보문동5가,646.8440271257172
2023,4Q,보문동6가,1151.7922347936903
2023,4Q,보문동7가,820.8788536224044
2023,4Q,본동,1318.1938348163042
2023,4Q,봉천동,799.7667376498733
2023,4Q,부암동,797.2693473869094
2023,4Q,북가좌동,768.2245991012128
2023,4Q,북아현동,1430.4518016014201
2023,4Q,불광동,791.6994384953836
2023,4Q,사근동,889.886979669235
2023,4Q,사당동,977.8576222481558
2023,4Q,사직동,1230.0296253909255
2023,4Q,산림동,3006.050129645635
2023,4Q,산천동,1345.0800056080943
2023,4Q,삼선동1가,593.1625622193718
2023,4Q,삼선동2가,956.8471820694843
2023,4Q,삼선동3가,362.79202210237827
2023,4Q,삼선동4가,1061.2189578378634
2023,4Q,삼선동5가,880.0186871455523
2023,4Q,삼성동,2261.7721620834795
2023,4Q,삼전동,895.5712072659139
2023,4Q,삼청동,612.0616193747742
2023,4Q,상계동,856.6096666569305
2023,4Q,상도1동,616.8104382268024
2023,4Q,상도동,1003.0745403683276
2023,4Q,상봉동,928.9047960378294
2023,4Q,상수동,752.6198535942091
2023,4Q,상암동,1017.1727774388053
2023,4Q,상왕십리동,1520.118907011864
2023,4Q,상월곡동,853.8298239701944
2023,4Q,상일동,1479.7834837658838
2023,4Q,서계동,929.8655875435273
2023,4Q,서교동,985.7625560605533
2023,4Q,서빙고동,1822.5995747153129
2023,4Q,서초동,1389.9891495603283
2023,4Q,석관동,889.7284383081632
2023,4Q,석촌동,888.139643126764
2023,4Q,성내동,832.5057279953345
2023,4Q,성북동,1102.5577245992308
2023,4Q,성북동1가,907.4410163339383
2023,4Q,성산동,951.6311415098021
2023,4Q,성수동1가,2032.4400873419556
2023,4Q,성수동2가,1709.6138348927525
2023,4Q,세곡동,1363.741939835935
2023,4Q,송정동,1253.4088679411857
2023,4Q,송파동,1181.8551889202379
2023,4Q,수색동,1214.0697293874434
2023,4Q,수서동,1780.915698773475
2023,4Q,수송동,950.6840265912806
2023,4Q,수유동,558.4779336785388
2023,4Q,순화동,1710.40287105911
2023,4Q,숭인동,916.9837909119315
2023,4Q,시흥동,671.0298102428256
2023,4Q,신계동,2097.205224225667
2023,4Q,신공덕동,1076.7684927647051
2023,4Q,신길동,1271.322982265017
2023,4Q,신내동,825.0404253418092
2023,4Q,신당동,1181.0998277481904
2023,4Q,신대방동,925.2275887036494
2023,4Q,신도림동,1231.6608292394167
2023,4Q,신림동,723.2861967250528
2023,4Q,신문로2가,1867.27821753127
2023,4Q,신사동,739.5001757019587
2023,4Q,신설동,1258.852216034051
2023,4Q,신수동,1759.2905939969062
2023,4Q,신영동,331.7302536984813
2023,4Q,신원동,1000.0774535958111
2023,4Q,신월동,682.2109002174848
2023,4Q,신정동,1402.2254499621881
2023,4Q,신창동,2083.809535977288
2023,4Q,신천동,2286.2745373705284
2023,4Q,쌍문동,523.0649790143108
2023,4Q,아현동,1473.225116055281
2023,4Q,안암동1가,362.28226187780194
2023,4Q,안암동2가,944.4600704469977
2023,4Q,안암동4가,295.97474348855565
2023,4Q,안암동5가,625.6952169076752
2023,4Q,암사동,1066.4270062415198
2023,4Q,압구정동,3871.11072256466
2023,4Q,양재동,1223.6173680933334
2023,4Q,양평동1가,1153.6073512385512
2023,4Q,양평동2가,700.5474396724109
2023,4Q,양평동3가,1090.2227822804448
2023,4Q,양평동4가,1155.1786096099272
2023,4Q,양평동5가,1119.7248291607996
2023,4Q,양평동6가,1008.2400624507641
2023,4Q,여의도동,1557.125403730146
2023,4Q,역삼동,1380.6560876112542
2023,4Q,역촌동,521.8601039181509
2023,4Q,연건동,940.586210020839
2023,4Q,연남동,1112.0528578747571
2023,4Q,연지동,572.8314238952537
2023,4Q,연희동,723.6494700731375
2023,4Q,염리동,1841.4529347778428
2023,4Q,염창동,1040.1171487289332
2023,4Q,영등포동,1322.8516391651626
2023,4Q,영등포동1가,993.0278448039884
2023,4Q,영등포동2가,1219.2133738184095
2023,4Q,영등포동3가,906.5865036090074
2023,4Q,영등포동4가,850.4664675787672
2023,4Q,영등포동5가,838.3233532934132
2023,4Q,영등포동6가,926.946933149552
2023,4Q,영등포동7가,1260.5473065926508
2023,4Q,영등포동8가,1270.2224664670393
2023,4Q,영천동,1088.1538167579388
2023,4Q,예장동,1209.4968382089805
2023,4Q,오금동,1055.4601834972025
2023,4Q,오류동,651.8613462247883
2023,4Q,오장동,897.1704623878537
2023,4Q,옥수동,1876.3311112786564
2023,4Q,옥인동,753.3417096093966
2023,4Q,온수동,797.6012106410584
2023,4Q,외발산동,153.55603448275863
2023,4Q,용강동,1685.0287414575614
2023,4Q,용답동,885.1270515957183
2023,4Q,용두동,921.5354655677121
2023,4Q,용문동,1327.3204525347328
2023,4Q,용산동2가,891.969681279599
2023,4Q,용산동5가,2209.3934858527546
2023,4Q,우면동,1313.2283575630352
2023,4Q,우이동,381.83678444234465
2023,4Q,운니동,535.9353337294514
2023,4Q,원남동,578.4436121514773
2023,4Q,원서동,758.8288895886972
2023,4Q,원효로1가,1645.1813553643296
2023,4Q,원효로2가,1912.6819126819125
2023,4Q,원효로3가,2103.5467125971777
2023,4Q,원효로4가,2593.4243393289144
2023,4Q,월계동,956.9093316641917
2023,4Q,율현동,1800.600200066689
2023,4Q,을지로4가,1350.6797275400618
2023,4Q,을지로5가,645.5655680983907
2023,4Q,을지로6가,648.9041684572411
2023,4Q,응봉동,1157.4733334989326
2023,4Q,응암동,828.6072248669739
2023,4Q,의주로1가,729.3080054274084
2023,4Q,이문동,954.0775801572971
2023,4Q,이촌동,2203.1002536844394
2023,4Q,이태원동,1867.5730371869497
2023,4Q,이화동,1209.8901969494516
2023,4Q,익선동,840.6495973606277
2023,4Q,인의동,1169.9228909841213
2023,4Q,인현동2가,1018.8455731380553
2023,4Q,일원동,2541.124280096621
2023,4Q,입정동,1297.161936560935
2023,4Q,자곡동,1164.1446285614343
2023,4Q,자양동,1188.8947937644477
2023,4Q,잠실동,2186.4318435106557
2023,4Q,잠원동,2765.257079169887
2023,4Q,장안동,781.0522570375864
2023,4Q,장위동,937.1075070341161
2023,4Q,장지동,1680.8568590271389
2023,4Q,장충동1가,1006.8106954765963
2023,4Q,장충동2가,400.1280409731114
2023,4Q,적선동,721.821059935814
2023,4Q,전농동,1135.3592797808967
2023,4Q,정동,1888.3147955383909
2023,4Q,정릉동,691.0899443029281
2023,4Q,제기동,814.4676732323003
2023,4Q,종로1가,806.6176950504612
2023,4Q,종로5가,1641.5392725355825
2023,4Q,종로6가,2512.934220251293
2023,4Q,종암동,883.2261200721022
2023,4Q,주교동,2725.236180904523
2023,4Q,주성동,2174.6998853833625
2023,4Q,중계동,940.6721528739762
2023,4Q,중곡동,703.0112042542229
2023,4Q,중동,1025.4694940880297
2023,4Q,중림동,1276.8303357299721
2023,4Q,중화동,870.0966554012472
2023,4Q,증산동,1121.302654206902
2023,4Q,진관동,887.7181201798239
2023,4Q,창동,721.7077066490057
2023,4Q,창신동,951.8364502510476
2023,4Q,창전동,1175.8356760297386
2023,4Q,창천동,794.3152811218379
2023,4Q,천연동,1144.8291481026904
2023,4Q,천왕동,696.4148200136439
2023,4Q,천호동,937.7380161522261
2023,4Q,청담동,2083.1868767597493
2023,4Q,청량리동,986.202262190275
2023,4Q,청암동,1385.4748603351954
2023,4Q,청운동,931.5902420406788
2023,4Q,청파동1가,1228.6912000737043
2023,4Q,청파동2가,1292.0392196707985
2023,4Q,청파동3가,2113.71148688376
2023,4Q,체부동,1222.7790432801821
2023,4Q,충무로2가,1310.7289900702349
2023,4Q,충무로3가,840.4248591857845
2023,4Q,충무로4가,808.068278203232
2023,4Q,충무로5가,965.8793371720445
2023,4Q,충신동,709.423539482481
2023,4Q,충정로2가,646.8794515669515
2023,4Q,충정로3가,1742.9232243686433
2023,4Q,토정동,1755.9172660510214
2023,4Q,평동,2483.156245281306
2023,4Q,평창동,743.8529604340989
2023,4Q,풍납동,1193.3974701987731
2023,4Q,필동2가,854.2538354253835
2023,4Q,필동3가,1043.9329482700975
2023,4Q,필운동,701.7978948375438
2023,4Q,하계동,935.4155235339775
2023,4Q,하왕십리동,1351.831315221027
2023,4Q,하월곡동,957.6492018476667
2023,4Q,한강로1가,1279.5714923374499
2023,4Q,한강로2가,1457.6867091922632
2023,4Q,한강로3가,2114.1059881203
2023,4Q,한남동,2130.336616671979
2023,4Q,합동,630.2657161373947
2023,4Q,합정동,1053.443415197244
2023,4Q,항동,930.8701168949245
2023,4Q,행당동,1452.760690238956
2023,4Q,행촌동,642.5141473966931
2023,4Q,현석동,1802.0797763645755
2023,4Q,현저동,1315.335336619391
2023,4Q,혜화동,1024.7573825661736
2023,4Q,홍은동,671.755168606224
2023,4Q,홍익동,929.6305012944222
2023,4Q,홍제동,903.0606958606022
2023,4Q,홍지동,505.1653472573129
2023,4Q,홍파동,2051.9177092949462
2023,4Q,화곡동,647.3795584651549
2023,4Q,화동,1116.1293671806054
2023,4Q,화양동,1074.576087795994
2023,4Q,황학동,1038.2879589101672
2023,4Q,회기동,797.4969115321853
2023,4Q,회현동1가,1334.1509647877483
2023,4Q,회현동2가,1372.041940607596
2023,4Q,효자동,2317.1614771904415
2023,4Q,효제동,724.2759815592111
2023,4Q,효창동,1497.8788756821284
2023,4Q,후암동,1425.5462030484816
2023,4Q,휘경동,964.5120811288074
2023,4Q,흑석동,1623.9435580551892
2023,4Q,흥인동,884.3535411553027
2024,1Q,가락동,1718.825990045438
2024,1Q,가리봉동,821.6122369923166
2024,1Q,가산동,1047.3691288325874
2024,1Q,가양동,1222.2022899071635
2024,1Q,갈월동,1396.5789706329035
2024,1Q,갈현동,602.9968551801143
2024,1Q,강일동,910.9770877164043
2024,1Q,개봉동,706.7859829483169
2024,1Q,개포동,2633.778526858734
2024,1Q,개화동,836.6911039660235
2024,1Q,거여동,1302.8511979348202
2024,1Q,견지동,772.0625261292753
2024,1Q,경운동,856.6839193289309
2024,1Q,계동,1970.2940284934828
2024,1Q,고덕동,1759.9526896800967
2024,1Q,고척동,775.9025987494374
2024,1Q,공덕동,1436.4533723141749
2024,1Q,공릉동,789.253825112751
2024,1Q,공항동,638.2603877206194
2024,1Q,관수동,1227.339575621453
2024,1Q,관훈동,2823.1498285944745
2024,1Q,광장동,1505.319058523652
2024,1Q,광희동1가,450.68062995576537
2024,1Q,광희동2가,1065.7940551983454
2024,1Q,교북동,2266.832319797729
2024,1Q,구기동,712.1442069348966
2024,1Q,구로동,800.05772159053
2024,1Q,구산동,575.9931514983771
2024,1Q,구수동,1250.4311831666093
2024,1Q,구의동,893.319031427544
2024,1Q,군자동,861.0435924112493
2024,1Q,궁동,496.5029986625
2024,1Q,금호동1가,1614.5923460776185
2024,1Q,금호동2가,1849.9816717298613
2024,1Q,금호동3가,1432.66172864085
2024,1Q,금호동4가,1881.8198493024474
2024,1Q,길동,866.0247393581518
2024,1Q,길음동,1199.7185572670544
2024,1Q,남가좌동,1189.1294076719257
2024,1Q,남창동,711.2970711297071
2024,1Q,남현동,789.5996200795704
2024,1Q,내곡동,1691.167338427464
2024,1Q,내발산동,1012.8144404612178
2024,1Q,내수동,898.4920249434639
2024,1Q,냉천동,1571.1696161862692
2024,1Q,노고산동,1040.4041587609665
2024,1Q,노량진동,1296.4814601805951
2024,1Q,녹번동,967.4348735619398
2024,1Q,논현동,1481.1307091974804
2024,1Q,누상동,578.7756848730907
2024,1Q,누하동,1828.1535648994516
2024,1Q,능동,847.5219178169345
2024,1Q,답십리동,1176.4738963725554
2024,1Q,당산동,1038.7987565941978
2024,1Q,당산동1가,967.124172176563
2024,1Q,당산동2가,1204.9380551721986
2024,1Q,당산동3가,1140.6076005850252
2024,1Q,당산동4가,1351.0150376782315
2024,1Q,당산동5가,1105.2191465566702
2024,1Q,당산동6가,961.7181518292955
2024,1Q,대림동,978.73102574695
2024,1Q,대방동,1145.1010156095263
2024,1Q,대신동,420.98077141881896
2024,1Q,대조동,745.0495055906832
2024,1Q,대치동,2302.5412060601466
2024,1Q,대현동,1124.2088002990856
2024,1Q,대흥동,1672.220278968248
2024,1Q,도곡동,2219.961918679798
2024,1Q,도림동,997.945299828885
2024,1Q,도봉동,535.0252620699499
2024,1Q,도선동,1087.8431991301914
2024,1Q,도원동,1404.9681243635032
2024,1Q,도화동,1229.9896726540844
2024,1Q,독산동,816.9060344666287
2024,1Q,돈암동,860.1726433265907
2024,1Q,돈의동,590.9090909090909
2024,1Q,동교동,661.9667256419858
2024,1Q,동빙고동,3699.671277272283
2024,1Q,동선동1가,747.6552822509291
2024,1Q,동선동2가,1712.1951219512196
2024,1Q,동선동4가,427.5097158814501
2024,1Q,동선동5가,252.18794660196045
2024,1Q,동소문동4가,834.4610574254629
2024,1Q,동소문동5가,1340.3090239843546
2024,1Q,동소문동6가,499.55921245959445
2024,1Q,동소문동7가,1014.095960878599
2024,1Q,동숭동,528.3088705720006
2024,1Q,동자동,1228.641620013659
2024,1Q,동작동,1584.882142701105
2024,1Q,둔촌동,1528.3758448000642
2024,1Q,등촌동,905.1747993851837
2024,1Q,마곡동,970.0052335752586
2024,1Q,마장동,1202.7446298352886
2024,1Q,마천동,1082.8015587570403
2024,1Q,마포동,1098.5552112872292
2024,1Q,만리동1가,1172.0507687064578
2024,1Q,만리동2가,1983.2454733286743
2024,1Q,망우동,641.1729227349977
