거래년도,거래분기,동,총직장인구수
2019,1Q,목동,263
2019,1Q,목동,2889
2019,1Q,목동,1499
2019,1Q,목동,12587
2019,1Q,목동,118
2019,1Q,목동,193
2019,1Q,목동,119
2019,1Q,목동,542
2019,1Q,목동,256
2019,1Q,목동,237
2019,1Q,묘동,678
2019,1Q,묘동,22547
2019,1Q,묘동,37433
2019,1Q,묘동,15017
2019,1Q,묘동,12814
2019,1Q,묘동,4284
2019,1Q,묘동,4056
2019,1Q,묘동,421
2019,1Q,묘동,558
2019,1Q,묘동,37773
2019,1Q,묘동,1106
2019,1Q,무교동,19483
2019,1Q,무교동,1211
2019,1Q,무교동,57558
2019,1Q,무교동,26581
2019,1Q,무교동,24193
2019,1Q,무교동,16089
2019,1Q,무교동,20441
2019,1Q,무악동,657
2019,1Q,무학동,204
2019,1Q,무학동,126
2019,1Q,무학동,3306
2019,1Q,무학동,178
2019,1Q,무학동,471
2019,1Q,무학동,7046
2019,1Q,무학동,1162
2019,1Q,무학동,110
2019,1Q,무학동,774
2019,1Q,묵동,772
2019,1Q,묵동,604
2019,1Q,묵동,106
2019,1Q,묵동,142
2019,1Q,묵동,367
2019,1Q,묵동,73
2019,1Q,묵정동,1231
2019,1Q,묵정동,14888
2019,1Q,묵정동,1765
2019,1Q,묵정동,24
2019,1Q,묵정동,1456
2019,1Q,묵정동,2083
2019,1Q,묵정동,959
2019,1Q,묵정동,375
2019,1Q,문래동1가,352
2019,1Q,문래동1가,448
2019,1Q,문래동1가,5489
2019,1Q,문래동1가,339
2019,1Q,문래동1가,269
2019,1Q,문래동1가,16718
2019,1Q,문래동1가,1404
2019,1Q,문래동1가,547
2019,1Q,문래동2가,352
2019,1Q,문래동2가,448
2019,1Q,문래동2가,5489
2019,1Q,문래동2가,339
2019,1Q,문래동2가,269
2019,1Q,문래동2가,16718
2019,1Q,문래동2가,1404
2019,1Q,문래동2가,547
2019,1Q,문래동3가,352
2019,1Q,문래동3가,448
2019,1Q,문래동3가,5489
2019,1Q,문래동3가,339
2019,1Q,문래동3가,269
2019,1Q,문래동3가,16718
2019,1Q,문래동3가,1404
2019,1Q,문래동3가,547
2019,1Q,문래동4가,352
2019,1Q,문래동4가,448
2019,1Q,문래동4가,5489
2019,1Q,문래동4가,339
2019,1Q,문래동4가,269
2019,1Q,문래동4가,16718
2019,1Q,문래동4가,1404
2019,1Q,문래동4가,547
2019,1Q,문래동5가,352
2019,1Q,문래동5가,448
2019,1Q,문래동5가,5489
2019,1Q,문래동5가,339
2019,1Q,문래동5가,269
2019,1Q,문래동5가,16718
2019,1Q,문래동5가,1404
2019,1Q,문래동5가,547
2019,1Q,문래동6가,352
2019,1Q,문래동6가,448
2019,1Q,문래동6가,5489
2019,1Q,문래동6가,339
2019,1Q,문래동6가,269
2019,1Q,문래동6가,16718
2019,1Q,문래동6가,1404
2019,1Q,문래동6가,547
2019,1Q,문배동,543
2019,1Q,문배동,671
2019,1Q,문배동,1037
2019,1Q,문정동,37795
2019,1Q,문정동,9440
2019,1Q,문정동,1035
2019,1Q,문정동,1256
2019,1Q,문정동,1225
2019,1Q,문정동,659
2019,1Q,문정동,2986
2019,1Q,문정동,207
2019,1Q,미근동,7387
2019,1Q,미근동,138
2019,1Q,미근동,88
2019,1Q,미근동,1001
2019,1Q,미근동,493
2019,1Q,미근동,3980
2019,1Q,미아동,132
2019,1Q,미아동,209
2019,1Q,미아동,171
2019,1Q,미아동,242
2019,1Q,미아동,45
2019,1Q,미아동,44
2019,1Q,미아동,1123
2019,1Q,미아동,1146
2019,1Q,미아동,53
2019,1Q,미아동,264
2019,1Q,미아동,268
2019,1Q,미아동,37
2019,1Q,미아동,237
2019,1Q,미아동,101
2019,1Q,미아동,115
2019,1Q,미아동,765
2019,1Q,미아동,1236
2019,1Q,미아동,85
2019,1Q,미아동,672
2019,1Q,미아동,68
2019,1Q,미아동,162
2019,1Q,반포동,1324
2019,1Q,반포동,3048
2019,1Q,반포동,7530
2019,1Q,반포동,140
2019,1Q,반포동,2710
2019,1Q,반포동,270
2019,1Q,반포동,1106
2019,1Q,반포동,2089
2019,1Q,반포동,614
2019,1Q,방배동,1323
2019,1Q,방배동,3290
2019,1Q,방배동,133
2019,1Q,방배동,177
2019,1Q,방배동,1105
2019,1Q,방배동,720
2019,1Q,방배동,679
2019,1Q,방배동,490
2019,1Q,방배동,599
2019,1Q,방배동,89
2019,1Q,방배동,371
2019,1Q,방배동,404
2019,1Q,방배동,349
2019,1Q,방배동,7813
2019,1Q,방배동,1621
2019,1Q,방배동,1888
2019,1Q,방배동,260
2019,1Q,방배동,9984
2019,1Q,방배동,6569
2019,1Q,방배동,2934
2019,1Q,방배동,23159
2019,1Q,방배동,10972
2019,1Q,방배동,15450
2019,1Q,방배동,47
2019,1Q,방배동,594
2019,1Q,방배동,871
2019,1Q,방배동,306
2019,1Q,방배동,380
2019,1Q,방배동,1109
2019,1Q,방배동,182
2019,1Q,방배동,403
2019,1Q,방배동,323
2019,1Q,방산동,2111
2019,1Q,방산동,1030
2019,1Q,방산동,486
2019,1Q,방산동,2939
2019,1Q,방산동,41878
2019,1Q,방이동,5883
2019,1Q,방이동,339
2019,1Q,방이동,270
2019,1Q,방이동,4715
2019,1Q,방이동,907
2019,1Q,방이동,587
2019,1Q,방이동,4742
2019,1Q,방이동,807
2019,1Q,방이동,1559
2019,1Q,방이동,25171
2019,1Q,방학동,629
2019,1Q,방학동,426
2019,1Q,방학동,183
2019,1Q,방학동,382
2019,1Q,방학동,1554
2019,1Q,방학동,155
2019,1Q,방학동,449
2019,1Q,방학동,210
2019,1Q,방학동,142
2019,1Q,방학동,260
2019,1Q,방학동,237
2019,1Q,방화동,467
2019,1Q,방화동,63
2019,1Q,방화동,285
2019,1Q,방화동,1338
2019,1Q,방화동,325
2019,1Q,방화동,683
2019,1Q,방화동,82
2019,1Q,방화동,921
2019,1Q,방화동,358
2019,1Q,방화동,386
2019,1Q,방화동,563
2019,1Q,방화동,1062
2019,1Q,방화동,298
2019,1Q,방화동,1034
2019,1Q,방화동,469
2019,1Q,방화동,167
2019,1Q,방화동,788
2019,1Q,방화동,730
2019,1Q,방화동,373
2019,1Q,번동,1028
2019,1Q,번동,222
2019,1Q,번동,449
2019,1Q,번동,37
2019,1Q,번동,44
2019,1Q,번동,306
2019,1Q,번동,49
2019,1Q,번동,27
2019,1Q,보광동,566
2019,1Q,보광동,237
2019,1Q,보광동,87
2019,1Q,보광동,52
2019,1Q,보문동1가,681
2019,1Q,보문동2가,681
2019,1Q,보문동3가,681
2019,1Q,보문동4가,681
2019,1Q,보문동5가,681
2019,1Q,보문동6가,681
2019,1Q,보문동7가,681
2019,1Q,본동,413
2019,1Q,본동,138
2019,1Q,본동,5979
2019,1Q,본동,152
2019,1Q,본동,61
2019,1Q,본동,65
2019,1Q,봉래동1가,3583
2019,1Q,봉래동1가,3018
2019,1Q,봉래동1가,28044
2019,1Q,봉래동1가,1107
2019,1Q,봉래동1가,31101
2019,1Q,봉래동1가,9258
2019,1Q,봉래동1가,6341
2019,1Q,봉래동1가,48308
2019,1Q,봉래동1가,6281
2019,1Q,봉래동1가,109
2019,1Q,봉래동1가,288
2019,1Q,봉래동1가,8144
2019,1Q,봉래동1가,1673
2019,1Q,봉래동1가,174313
2019,1Q,봉래동2가,3583
2019,1Q,봉래동2가,3018
2019,1Q,봉래동2가,1107
2019,1Q,봉래동2가,31101
2019,1Q,봉래동2가,1673
2019,1Q,봉래동2가,109
2019,1Q,봉래동2가,288
2019,1Q,봉원동,1341
2019,1Q,봉원동,91
2019,1Q,봉원동,613
2019,1Q,봉원동,1150
2019,1Q,봉원동,115
2019,1Q,봉원동,8397
2019,1Q,봉원동,230
2019,1Q,봉원동,219
2019,1Q,봉원동,203
2019,1Q,봉원동,990
2019,1Q,봉익동,678
2019,1Q,봉익동,22547
2019,1Q,봉익동,37433
2019,1Q,봉익동,15017
2019,1Q,봉익동,12814
2019,1Q,봉익동,4284
2019,1Q,봉익동,4056
2019,1Q,봉익동,421
2019,1Q,봉익동,558
2019,1Q,봉익동,37773
2019,1Q,봉익동,1106
2019,1Q,봉천동,3348
2019,1Q,봉천동,86
2019,1Q,봉천동,591
2019,1Q,봉천동,4
2019,1Q,봉천동,65
2019,1Q,봉천동,150
2019,1Q,봉천동,288
2019,1Q,봉천동,300
2019,1Q,봉천동,592
2019,1Q,봉천동,58
2019,1Q,봉천동,346
2019,1Q,봉천동,478
2019,1Q,봉천동,196
2019,1Q,봉천동,57
2019,1Q,봉천동,306
2019,1Q,봉천동,93
2019,1Q,봉천동,771
2019,1Q,봉천동,493
2019,1Q,봉천동,8
2019,1Q,봉천동,1382
2019,1Q,봉천동,307
2019,1Q,봉천동,235
2019,1Q,봉천동,43
2019,1Q,봉천동,140
2019,1Q,봉천동,208
2019,1Q,봉천동,149
2019,1Q,부암동,118
2019,1Q,부암동,194
2019,1Q,부암동,462
2019,1Q,부암동,29
2019,1Q,부암동,236
2019,1Q,북가좌동,391
2019,1Q,북가좌동,265
2019,1Q,북가좌동,175
2019,1Q,북가좌동,218
2019,1Q,북가좌동,66
2019,1Q,북가좌동,558
2019,1Q,북아현동,7387
2019,1Q,북아현동,28
2019,1Q,북아현동,481
2019,1Q,북아현동,27
2019,1Q,북아현동,138
2019,1Q,북아현동,151
2019,1Q,북아현동,88
2019,1Q,북아현동,1001
2019,1Q,북아현동,493
2019,1Q,북아현동,3980
2019,1Q,북창동,9258
2019,1Q,북창동,6341
2019,1Q,북창동,48308
2019,1Q,북창동,8144
2019,1Q,북창동,6281
2019,1Q,북창동,174313
2019,1Q,북창동,28044
2019,1Q,불광동,560
2019,1Q,불광동,175
2019,1Q,불광동,482
2019,1Q,불광동,101
2019,1Q,불광동,53
2019,1Q,불광동,41
2019,1Q,불광동,146
2019,1Q,불광동,155
2019,1Q,불광동,327
2019,1Q,불광동,1192
2019,1Q,불광동,53
2019,1Q,사간동,1236
2019,1Q,사근동,217
2019,1Q,사근동,89
2019,1Q,사근동,154
2019,1Q,사당동,561
2019,1Q,사당동,425
2019,1Q,사당동,973
2019,1Q,사당동,172
2019,1Q,사당동,256
2019,1Q,사당동,481
2019,1Q,사당동,194
2019,1Q,사당동,437
2019,1Q,사당동,116
2019,1Q,사당동,261
2019,1Q,사당동,287
2019,1Q,사당동,5416
2019,1Q,사당동,35
2019,1Q,사당동,591
2019,1Q,사당동,597
2019,1Q,사직동,2631
2019,1Q,사직동,82918
2019,1Q,사직동,521
2019,1Q,사직동,190
2019,1Q,사직동,2281
2019,1Q,사직동,87
2019,1Q,산림동,2111
2019,1Q,산림동,1030
2019,1Q,산림동,486
2019,1Q,산림동,2939
2019,1Q,산림동,41878
2019,1Q,산천동,1081
2019,1Q,삼각동,19483
2019,1Q,삼각동,1211
2019,1Q,삼각동,57558
2019,1Q,삼각동,26581
2019,1Q,삼각동,24193
2019,1Q,삼각동,16089
2019,1Q,삼각동,20441
2019,1Q,삼선동1가,1179
2019,1Q,삼선동1가,777
2019,1Q,삼선동1가,237
2019,1Q,삼선동1가,380
2019,1Q,삼선동1가,539
2019,1Q,삼선동2가,1179
2019,1Q,삼선동2가,777
2019,1Q,삼선동2가,237
2019,1Q,삼선동2가,380
2019,1Q,삼선동2가,539
2019,1Q,삼선동3가,1179
2019,1Q,삼선동3가,777
2019,1Q,삼선동3가,237
2019,1Q,삼선동3가,380
2019,1Q,삼선동3가,539
2019,1Q,삼선동4가,1179
2019,1Q,삼선동4가,777
2019,1Q,삼선동4가,237
2019,1Q,삼선동4가,380
2019,1Q,삼선동4가,539
2019,1Q,삼선동5가,1179
2019,1Q,삼선동5가,777
2019,1Q,삼선동5가,237
2019,1Q,삼선동5가,380
2019,1Q,삼선동5가,539
2019,1Q,삼성동,177
2019,1Q,삼성동,65
2019,1Q,삼성동,347
2019,1Q,삼성동,994
2019,1Q,삼성동,14257
2019,1Q,삼성동,3236
2019,1Q,삼성동,10166
2019,1Q,삼성동,56036
2019,1Q,삼성동,26319
2019,1Q,삼성동,13249
2019,1Q,삼성동,23646
2019,1Q,삼성동,193
2019,1Q,삼전동,1313
2019,1Q,삼전동,968
2019,1Q,삼전동,825
2019,1Q,삼청동,1236
2019,1Q,상계동,1803
2019,1Q,상계동,623
2019,1Q,상계동,845
2019,1Q,상계동,134
2019,1Q,상계동,575
2019,1Q,상계동,404
2019,1Q,상계동,587
2019,1Q,상계동,800
2019,1Q,상계동,214
2019,1Q,상계동,390
2019,1Q,상계동,274
2019,1Q,상계동,292
2019,1Q,상계동,82
2019,1Q,상계동,90
2019,1Q,상계동,13
2019,1Q,상계동,255
2019,1Q,상계동,510
2019,1Q,상계동,5255
2019,1Q,상계동,603
2019,1Q,상도1동,457
2019,1Q,상도1동,985
2019,1Q,상도1동,614
2019,1Q,상도1동,90
2019,1Q,상도1동,357
2019,1Q,상도1동,309
2019,1Q,상도1동,20
2019,1Q,상도동,369
2019,1Q,상도동,433
2019,1Q,상도동,543
2019,1Q,상도동,257
2019,1Q,상도동,139
2019,1Q,상도동,201
2019,1Q,상도동,457
2019,1Q,상도동,985
2019,1Q,상도동,614
2019,1Q,상도동,90
2019,1Q,상도동,357
2019,1Q,상도동,435
2019,1Q,상도동,53
2019,1Q,상도동,1018
2019,1Q,상도동,68
2019,1Q,상도동,309
2019,1Q,상도동,20
2019,1Q,상봉동,2114
2019,1Q,상봉동,408
2019,1Q,상봉동,662
2019,1Q,상봉동,490
2019,1Q,상봉동,2094
2019,1Q,상봉동,438
2019,1Q,상봉동,272
2019,1Q,상봉동,27
2019,1Q,상수동,461
2019,1Q,상수동,566
2019,1Q,상수동,397
2019,1Q,상수동,291
2019,1Q,상수동,118
2019,1Q,상수동,863
2019,1Q,상수동,1744
2019,1Q,상암동,24476
2019,1Q,상암동,1424
2019,1Q,상왕십리동,188
2019,1Q,상왕십리동,982
2019,1Q,상왕십리동,2126
2019,1Q,상월곡동,264
2019,1Q,상월곡동,138
2019,1Q,상월곡동,904
2019,1Q,서계동,37
2019,1Q,서계동,1332
2019,1Q,서계동,1355
2019,1Q,서계동,786
2019,1Q,서교동,942
2019,1Q,서교동,8224
2019,1Q,서교동,3068
2019,1Q,서교동,9832
2019,1Q,서교동,15575
2019,1Q,서교동,38
2019,1Q,서교동,200
2019,1Q,서교동,685
2019,1Q,서교동,928
2019,1Q,서교동,2097
2019,1Q,서교동,582
2019,1Q,서교동,1285
2019,1Q,서린동,678
2019,1Q,서린동,22547
2019,1Q,서린동,37433
2019,1Q,서린동,15017
2019,1Q,서린동,12814
2019,1Q,서린동,4284
2019,1Q,서린동,4056
2019,1Q,서린동,421
2019,1Q,서린동,558
2019,1Q,서린동,37773
2019,1Q,서린동,1106
2019,1Q,서빙고동,205
2019,1Q,서빙고동,484
2019,1Q,서빙고동,539
2019,1Q,서소문동,9258
2019,1Q,서소문동,6341
2019,1Q,서소문동,48308
2019,1Q,서소문동,8144
2019,1Q,서소문동,6281
2019,1Q,서소문동,174313
2019,1Q,서소문동,28044
2019,1Q,서초동,2934
2019,1Q,서초동,23159
2019,1Q,서초동,10972
2019,1Q,서초동,15450
2019,1Q,서초동,371
2019,1Q,서초동,404
2019,1Q,서초동,23679
2019,1Q,서초동,349
2019,1Q,서초동,2924
2019,1Q,서초동,918
2019,1Q,서초동,24458
2019,1Q,서초동,939
2019,1Q,서초동,371
2019,1Q,서초동,588
2019,1Q,서초동,89886
2019,1Q,석관동,385
2019,1Q,석관동,123
2019,1Q,석관동,55
2019,1Q,석관동,27
2019,1Q,석관동,39
2019,1Q,석관동,550
2019,1Q,석관동,465
2019,1Q,석관동,1210
2019,1Q,석관동,254
2019,1Q,석관동,661
2019,1Q,석촌동,696
2019,1Q,석촌동,182
2019,1Q,석촌동,2008
2019,1Q,석촌동,3293
2019,1Q,석촌동,607
2019,1Q,석촌동,1020
2019,1Q,석촌동,1228
2019,1Q,성내동,88
2019,1Q,성내동,788
2019,1Q,성내동,1752
2019,1Q,성내동,97
2019,1Q,성내동,659
2019,1Q,성내동,296
2019,1Q,성내동,1454
2019,1Q,성내동,11373
2019,1Q,성내동,3766
2019,1Q,성내동,697
2019,1Q,성내동,432
2019,1Q,성내동,177
2019,1Q,성내동,692
2019,1Q,성북동,129
2019,1Q,성북동,182
2019,1Q,성북동,176
2019,1Q,성북동,158
2019,1Q,성북동,741
2019,1Q,성북동,623
2019,1Q,성북동,545
2019,1Q,성북동1가,129
2019,1Q,성북동1가,182
2019,1Q,성북동1가,176
2019,1Q,성북동1가,158
2019,1Q,성북동1가,741
2019,1Q,성북동1가,623
2019,1Q,성북동1가,545
2019,1Q,성산동,276
2019,1Q,성산동,795
2019,1Q,성산동,18
2019,1Q,성산동,2873
2019,1Q,성산동,1551
2019,1Q,성산동,341
2019,1Q,성산동,847
2019,1Q,성산동,940
2019,1Q,성산동,1235
2019,1Q,성산동,3554
2019,1Q,성수동1가,126
2019,1Q,성수동1가,3360
2019,1Q,성수동1가,115
2019,1Q,성수동1가,958
2019,1Q,성수동1가,1196
2019,1Q,성수동1가,1186
2019,1Q,성수동1가,1772
2019,1Q,성수동1가,19133
2019,1Q,성수동1가,3366
2019,1Q,성수동2가,7598
2019,1Q,성수동2가,1193
2019,1Q,성수동2가,16133
2019,1Q,성수동2가,1195
2019,1Q,성수동2가,596
2019,1Q,성수동2가,5743
2019,1Q,성수동2가,16565
2019,1Q,성수동2가,145
2019,1Q,세곡동,571
2019,1Q,세곡동,392
2019,1Q,세곡동,76
2019,1Q,세곡동,88
2019,1Q,세곡동,565
2019,1Q,세종로,2631
2019,1Q,세종로,678
2019,1Q,세종로,82918
2019,1Q,세종로,22547
2019,1Q,세종로,37433
2019,1Q,세종로,15017
2019,1Q,세종로,12814
2019,1Q,세종로,4284
2019,1Q,세종로,4056
2019,1Q,세종로,282
2019,1Q,세종로,521
2019,1Q,세종로,421
2019,1Q,세종로,558
2019,1Q,세종로,37773
2019,1Q,세종로,1106
2019,1Q,세종로,190
2019,1Q,세종로,815
2019,1Q,세종로,69
2019,1Q,세종로,2281
2019,1Q,세종로,87
2019,1Q,세종로,184
2019,1Q,세종로,129
2019,1Q,소격동,1236
2019,1Q,소공동,9258
2019,1Q,소공동,6341
2019,1Q,소공동,48308
2019,1Q,소공동,8144
2019,1Q,소공동,6281
2019,1Q,소공동,174313
2019,1Q,소공동,28044
2019,1Q,송월동,24072
2019,1Q,송월동,45
2019,1Q,송정동,124
2019,1Q,송정동,17723
2019,1Q,송정동,749
2019,1Q,송정동,1002
2019,1Q,송정동,246
2019,1Q,송파동,4543
2019,1Q,송파동,1965
2019,1Q,송파동,1373
2019,1Q,송파동,3850
2019,1Q,송파동,1016
2019,1Q,송현동,1236
2019,1Q,수색동,17
2019,1Q,수색동,22
2019,1Q,수서동,12474
2019,1Q,수서동,2145
2019,1Q,수송동,678
2019,1Q,수송동,22547
2019,1Q,수송동,37433
2019,1Q,수송동,15017
2019,1Q,수송동,12814
2019,1Q,수송동,4284
2019,1Q,수송동,4056
2019,1Q,수송동,421
2019,1Q,수송동,558
2019,1Q,수송동,37773
2019,1Q,수송동,1106
2019,1Q,수유동,93
2019,1Q,수유동,24
2019,1Q,수유동,135
2019,1Q,수유동,106
2019,1Q,수유동,43
2019,1Q,수유동,212
2019,1Q,수유동,80
2019,1Q,수유동,274
2019,1Q,수유동,616
2019,1Q,수유동,53
2019,1Q,수유동,21
2019,1Q,수유동,161
2019,1Q,수유동,438
2019,1Q,수유동,50
2019,1Q,수유동,111
2019,1Q,수유동,541
2019,1Q,수유동,191
2019,1Q,수유동,116
2019,1Q,수유동,526
2019,1Q,수유동,17
2019,1Q,수유동,116
2019,1Q,수유동,293
2019,1Q,수유동,544
2019,1Q,수유동,270
2019,1Q,수유동,4392
2019,1Q,수유동,287
2019,1Q,수유동,213
2019,1Q,수유동,540
2019,1Q,수유동,161
2019,1Q,수유동,526
2019,1Q,수유동,248
2019,1Q,수유동,186
2019,1Q,수유동,2247
2019,1Q,수유동,149
2019,1Q,수표동,19483
2019,1Q,수표동,1211
2019,1Q,수표동,57558
2019,1Q,수표동,26581
2019,1Q,수표동,24193
2019,1Q,수표동,16089
2019,1Q,수표동,20441
2019,1Q,수하동,19483
2019,1Q,수하동,1211
2019,1Q,수하동,57558
2019,1Q,수하동,26581
2019,1Q,수하동,24193
2019,1Q,수하동,16089
2019,1Q,수하동,20441
2019,1Q,순화동,3583
2019,1Q,순화동,3018
2019,1Q,순화동,28044
2019,1Q,순화동,1107
2019,1Q,순화동,31101
2019,1Q,순화동,9258
2019,1Q,순화동,6341
2019,1Q,순화동,48308
2019,1Q,순화동,6281
2019,1Q,순화동,109
2019,1Q,순화동,288
2019,1Q,순화동,8144
2019,1Q,순화동,1673
2019,1Q,순화동,174313
2019,1Q,숭인동,184
2019,1Q,숭인동,156
2019,1Q,숭인동,211
2019,1Q,숭인동,349
2019,1Q,숭인동,210
2019,1Q,숭인동,228
2019,1Q,시흥동,410
2019,1Q,시흥동,2179
2019,1Q,시흥동,628
2019,1Q,시흥동,112
2019,1Q,시흥동,106
2019,1Q,시흥동,1418
2019,1Q,시흥동,595
2019,1Q,시흥동,340
2019,1Q,시흥동,89
2019,1Q,시흥동,1011
2019,1Q,시흥동,208
2019,1Q,시흥동,489
2019,1Q,시흥동,213
2019,1Q,시흥동,385
2019,1Q,시흥동,532
2019,1Q,시흥동,332
2019,1Q,시흥동,305
2019,1Q,시흥동,730
2019,1Q,시흥동,239
2019,1Q,시흥동,20
2019,1Q,시흥동,121
2019,1Q,신계동,543
2019,1Q,신계동,671
2019,1Q,신계동,1037
2019,1Q,신공덕동,1829
2019,1Q,신공덕동,81
2019,1Q,신공덕동,3558
2019,1Q,신공덕동,478
2019,1Q,신공덕동,700
2019,1Q,신공덕동,68
2019,1Q,신공덕동,96
2019,1Q,신교동,282
2019,1Q,신교동,815
2019,1Q,신교동,69
2019,1Q,신교동,184
2019,1Q,신교동,129
2019,1Q,신길동,252
2019,1Q,신길동,364
2019,1Q,신길동,39
2019,1Q,신길동,948
2019,1Q,신길동,176
2019,1Q,신길동,52
2019,1Q,신길동,76
2019,1Q,신길동,90
2019,1Q,신길동,9
2019,1Q,신길동,16
2019,1Q,신길동,454
2019,1Q,신길동,219
2019,1Q,신길동,373
2019,1Q,신길동,110
2019,1Q,신길동,27
2019,1Q,신길동,52
2019,1Q,신길동,58
2019,1Q,신길동,334
2019,1Q,신길동,488
2019,1Q,신길동,181
2019,1Q,신길동,413
2019,1Q,신길동,363
2019,1Q,신길동,1584
2019,1Q,신길동,1796
2019,1Q,신길동,561
2019,1Q,신길동,191
2019,1Q,신길동,211
2019,1Q,신내동,1249
2019,1Q,신내동,758
2019,1Q,신내동,291
2019,1Q,신내동,189
2019,1Q,신내동,65
2019,1Q,신내동,192
2019,1Q,신내동,145
2019,1Q,신당동,22
2019,1Q,신당동,210
2019,1Q,신당동,3324
2019,1Q,신당동,280
2019,1Q,신당동,178
2019,1Q,신당동,647
2019,1Q,신당동,471
2019,1Q,신당동,2028
2019,1Q,신당동,3980
2019,1Q,신당동,1088
2019,1Q,신당동,7046
2019,1Q,신당동,317
2019,1Q,신당동,110
2019,1Q,신당동,774
2019,1Q,신당동,204
2019,1Q,신당동,126
2019,1Q,신당동,3306
2019,1Q,신당동,714
2019,1Q,신당동,386
2019,1Q,신당동,1162
2019,1Q,신대방동,1234
2019,1Q,신대방동,556
2019,1Q,신대방동,356
2019,1Q,신대방동,305
2019,1Q,신대방동,105
2019,1Q,신대방동,11978
2019,1Q,신도림동,1472
2019,1Q,신림동,2243
2019,1Q,신림동,1295
2019,1Q,신림동,63
2019,1Q,신림동,59
2019,1Q,신림동,100
2019,1Q,신림동,116
2019,1Q,신림동,136
2019,1Q,신림동,50
2019,1Q,신림동,55
2019,1Q,신림동,38
2019,1Q,신림동,122
2019,1Q,신림동,23
2019,1Q,신림동,1442
2019,1Q,신림동,36
2019,1Q,신림동,16
